31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Menubar' windows removed. (00AB9998)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Menubar' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Spinner' windows removed. (00AB9F80)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Spinner' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Tooltip' windows removed. (00ABA2C8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Tooltip' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'DefaultWindow' windows removed. (00AB8FC0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'DefaultWindow' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'DragContainer' windows removed. (00AB9068)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'DragContainer' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Checkbox' windows removed. (00AB9260)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Checkbox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Combobox' windows removed. (00AB9458)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Combobox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/GroupBox' windows removed. (00ABA418)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/GroupBox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/MenuItem' windows removed. (00AB9AE8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/MenuItem' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Titlebar' windows removed. (00ABA220)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Titlebar' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ItemEntry' windows removed. (00AB96F8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ItemEntry' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/PopupMenu' windows removed. (00AB9A40)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/PopupMenu' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/Scrollbar' windows removed. (00AB9E30)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/Scrollbar' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/TabButton' windows removed. (00ABA028)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/TabButton' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ListHeader' windows removed. (00AB9848)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ListHeader' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/PushButton' windows removed. (00AB9308)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/PushButton' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/TabControl' windows removed. (00ABA0D0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/TabControl' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'ClippedContainer' windows removed. (00AB91B8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'ClippedContainer' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/FrameWindow' windows removed. (00AB9650)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/FrameWindow' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ItemListbox' windows removed. (00ABA370)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ItemListbox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ProgressBar' windows removed. (00AB9CE0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ProgressBar' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/RadioButton' windows removed. (00AB93B0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/RadioButton' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'ScrolledContainer' windows removed. (00AB9110)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'ScrolledContainer' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ComboDropList' windows removed. (00AB9500)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ComboDropList' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'GridLayoutContainer' windows removed. (00ABA6B8)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'GridLayoutContainer' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ScrollablePane' windows removed. (00AB9D88)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ScrollablePane' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/MultiColumnList' windows removed. (00AB9B90)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/MultiColumnList' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/MultiLineEditbox' windows removed. (00AB9C38)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/MultiLineEditbox' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'CEGUI/ListHeaderSegment' windows removed. (00AB98F0)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'CEGUI/ListHeaderSegment' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'VerticalLayoutContainer' windows removed. (00ABA610)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'VerticalLayoutContainer' windows.
31/01/2014 13:58:19 (Std) 	WindowFactory for 'HorizontalLayoutContainer' windows removed. (00ABA568)
31/01/2014 13:58:19 (Std) 	Deleted WindowFactory for 'HorizontalLayoutContainer' windows.
31/01/2014 13:58:19 (Std) 	---- Begining cleanup of GUI Scheme system ----
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Button' WindowRenderers removed. (0AD1B1F8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Button' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Default' WindowRenderers removed. (0AD1B690)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Default' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Editbox' WindowRenderers removed. (0AD1BA80)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Editbox' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/FrameWindow' WindowRenderers removed. (0AD1BB28)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/FrameWindow' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ItemEntry' WindowRenderers removed. (0AD1BBD0)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ItemEntry' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ListHeader' WindowRenderers removed. (0AD1BC78)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ListHeader' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ListHeaderSegment' WindowRenderers removed. (0AD1BD20)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ListHeaderSegment' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Listbox' WindowRenderers removed. (0AD1BDC8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Listbox' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Menubar' WindowRenderers removed. (0AD1BE70)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Menubar' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/MenuItem' WindowRenderers removed. (0AD1BF18)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/MenuItem' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/MultiColumnList' WindowRenderers removed. (0AD1BFC0)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/MultiColumnList' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/MultiLineEditbox' WindowRenderers removed. (0AD1C068)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/MultiLineEditbox' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/PopupMenu' WindowRenderers removed. (0AD1C110)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/PopupMenu' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ProgressBar' WindowRenderers removed. (0AD1C1B8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ProgressBar' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ScrollablePane' WindowRenderers removed. (0AD1C260)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ScrollablePane' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Scrollbar' WindowRenderers removed. (0AD1C308)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Scrollbar' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Slider' WindowRenderers removed. (0AD1C3B0)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Slider' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Static' WindowRenderers removed. (0AD1C458)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Static' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/StaticImage' WindowRenderers removed. (0AD1C500)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/StaticImage' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/StaticText' WindowRenderers removed. (0AD1C5A8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/StaticText' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/SystemButton' WindowRenderers removed. (0AD1C650)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/SystemButton' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/TabButton' WindowRenderers removed. (0AD1C6F8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/TabButton' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/TabControl' WindowRenderers removed. (0AD1C7A0)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/TabControl' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Titlebar' WindowRenderers removed. (0AD1C848)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Titlebar' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ToggleButton' WindowRenderers removed. (0AD1C8F0)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ToggleButton' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Tooltip' WindowRenderers removed. (0AD1C998)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Tooltip' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/ItemListbox' WindowRenderers removed. (0AD1CA40)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/ItemListbox' WindowRenderers.
31/01/2014 13:58:19 (Std) 	WindowRendererFactory for 'Falagard/Tree' WindowRenderers removed. (0AD1CAE8)
31/01/2014 13:58:19 (Std) 	Deleted WindowRendererFactory for 'Falagard/Tree' WindowRenderers.
31/01/2014 13:58:19 (Std) 	CEGUI::SchemeManager singleton destroyed. (0AC3DE28)
31/01/2014 13:58:19 (Std) 	CEGUI::WindowManager singleton destroyed (00AA74F8)
31/01/2014 13:58:19 (Std) 	CEGUI::WindowFactoryManager singleton destroyed
31/01/2014 13:58:19 (Std) 	CEGUI::WidgetLookManager singleton destroyed. (00AAD8E0)
31/01/2014 13:58:19 (Std) 	CEGUI::WindowRendererManager singleton destroyed (00AAD908)
31/01/2014 13:58:19 (Std) 	CEGUI::AnimationManager singleton destroyed (00A6FC48)
31/01/2014 13:58:19 (Std) 	CEGUI::RenderEffectManager singleton destroyed (00AF7A58)
31/01/2014 13:58:19 (Std) 	---- Begining cleanup of Font system ----
31/01/2014 13:58:19 (Std) 	CEGUI::FontManager singleton destroyed. (0AB3FAE8)
31/01/2014 13:58:19 (Std) 	CEGUI::MouseCursor singleton destroyed. (0AB26B48)
31/01/2014 13:58:19 (Std) 	---- Begining cleanup of Imageset system ----
31/01/2014 13:58:19 (Std) 	CEGUI::ImagesetManager singleton destroyed (00A9E430)
31/01/2014 13:58:19 (Std) 	CEGUI::GlobalEventSet singleton destroyed. (00AB1C40)
31/01/2014 13:58:19 (Std) 	CEGUI::System singleton destroyed. (0ABF68C8)
31/01/2014 13:58:19 (Std) 	---- CEGUI System destruction completed ----
31/01/2014 13:58:19 (Std) 	CEGUI::Logger singleton destroyed. (00A8B158)
